date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
2016-06-20,13.0,6.0,14.0,6.0,2.0,18.0,15.0,32.0,0.0,7.0,2.0,2.0,3.0,7.0,16.0,7.0,7.0,4.0,6.0,3.0,9.0,10.0,29.0,21.0,60.0,10.0,17.0,29.0,22.0,12.0,9.0,25.0,8.0,5.0,7.0,5.0,4.0,7.0,6.0,14.0,9.0,9.0,29.0,23.0,2.0,21.0,0.0,3.0,21.0,6.0,4.0,3.0,10.0,3.0,2.0,3.0,3.0,6.0,8.0,7.0,11.0,3.0,11.0,4.0,5.0,20.0,25.0,21.0,34.0,13.0,21.0,3.0,6.0,3.0,5.0,1.0,9.0
2016-06-21,17.0,7.0,17.0,9.0,6.0,19.0,8.0,32.0,0.0,3.0,1.0,1.0,2.0,12.0,6.0,3.0,4.0,1.0,20.0,5.0,2.0,15.0,31.0,22.0,59.0,19.0,27.0,25.0,23.0,12.0,7.0,22.0,6.0,4.0,2.0,4.0,4.0,7.0,7.0,12.0,8.0,11.0,31.0,17.0,3.0,18.0,3.0,5.0,11.0,3.0,6.0,4.0,6.0,5.0,1.0,10.0,2.0,6.0,4.0,8.0,9.0,7.0,9.0,4.0,5.0,24.0,18.0,23.0,20.0,6.0,16.0,2.0,12.0,2.0,2.0,7.0,7.0
2016-06-22,8.0,10.0,10.0,5.0,7.0,16.0,4.0,23.0,0.0,4.0,3.0,3.0,2.0,7.0,10.0,4.0,3.0,4.0,9.0,4.0,3.0,11.0,14.0,22.0,47.0,19.0,19.0,27.0,29.0,13.0,7.0,23.0,19.0,3.0,9.0,0.0,2.0,8.0,4.0,7.0,4.0,10.0,23.0,19.0,3.0,17.0,1.0,3.0,22.0,0.0,6.0,4.0,14.0,6.0,0.0,4.0,3.0,10.0,5.0,6.0,15.0,1.0,8.0,8.0,5.0,17.0,13.0,23.0,21.0,6.0,21.0,3.0,11.0,0.0,3.0,3.0,5.0
2016-06-23,5.0,10.0,17.0,9.0,2.0,22.0,11.0,29.0,1.0,10.0,3.0,2.0,4.0,4.0,9.0,8.0,7.0,0.0,15.0,2.0,8.0,9.0,23.0,15.0,50.0,23.0,20.0,22.0,23.0,18.0,12.0,21.0,3.0,3.0,10.0,1.0,5.0,5.0,4.0,12.0,2.0,17.0,21.0,19.0,4.0,17.0,3.0,3.0,13.0,5.0,4.0,3.0,11.0,3.0,5.0,4.0,5.0,6.0,4.0,5.0,17.0,3.0,4.0,2.0,5.0,16.0,25.0,21.0,26.0,9.0,18.0,2.0,9.0,6.0,2.0,3.0,12.0
2016-06-24,6.0,10.0,14.0,9.0,5.0,12.0,12.0,32.0,0.0,1.0,3.0,3.0,1.0,8.0,5.0,9.0,3.0,5.0,8.0,2.0,1.0,11.0,27.0,29.0,67.0,24.0,20.0,21.0,33.0,16.0,7.0,30.0,8.0,1.0,9.0,0.0,4.0,8.0,5.0,5.0,10.0,13.0,26.0,14.0,2.0,10.0,1.0,3.0,12.0,1.0,10.0,3.0,14.0,3.0,2.0,8.0,3.0,5.0,3.0,5.0,8.0,1.0,8.0,6.0,7.0,13.0,24.0,25.0,22.0,5.0,19.0,3.0,9.0,4.0,7.0,3.0,10.0
2016-06-25,10.0,10.0,10.0,8.0,6.0,22.0,13.0,30.0,0.0,4.0,8.0,4.0,4.0,5.0,11.0,7.0,1.0,3.0,15.0,2.0,6.0,16.0,21.0,37.0,40.0,19.0,16.0,24.0,14.0,20.0,8.0,29.0,2.0,2.0,8.0,4.0,3.0,10.0,2.0,4.0,9.0,9.0,26.0,13.0,3.0,18.0,1.0,3.0,17.0,5.0,6.0,5.0,8.0,4.0,4.0,10.0,4.0,8.0,8.0,2.0,10.0,3.0,8.0,5.0,6.0,15.0,22.0,22.0,19.0,5.0,20.0,2.0,9.0,3.0,9.0,9.0,14.0
2016-06-26,11.0,8.0,9.0,7.0,3.0,41.0,22.0,18.0,1.0,4.0,3.0,2.0,2.0,7.0,7.0,12.0,4.0,4.0,11.0,3.0,8.0,20.0,28.0,21.0,44.0,16.0,18.0,21.0,23.0,19.0,8.0,13.0,6.0,3.0,7.0,3.0,2.0,5.0,7.0,8.0,5.0,9.0,30.0,12.0,3.0,10.0,2.0,3.0,26.0,0.0,6.0,2.0,10.0,7.0,0.0,9.0,1.0,4.0,5.0,2.0,11.0,4.0,7.0,0.0,4.0,24.0,26.0,17.0,23.0,8.0,15.0,2.0,6.0,1.0,7.0,2.0,8.0
2016-06-27,9.0,6.0,12.0,8.0,6.0,25.0,10.0,36.0,0.0,5.0,1.0,0.0,4.0,3.0,5.0,8.0,6.0,2.0,11.0,1.0,5.0,17.0,35.0,14.0,49.0,16.0,22.0,18.0,29.0,10.0,3.0,24.0,9.0,3.0,8.0,9.0,4.0,11.0,5.0,4.0,3.0,9.0,24.0,20.0,0.0,11.0,3.0,3.0,20.0,3.0,11.0,4.0,8.0,5.0,1.0,9.0,2.0,4.0,7.0,9.0,13.0,1.0,6.0,6.0,6.0,20.0,18.0,22.0,24.0,7.0,11.0,2.0,1.0,1.0,3.0,5.0,7.0
2016-06-28,5.0,13.0,4.0,3.0,4.0,16.0,8.0,24.0,0.0,7.0,3.0,8.0,5.0,5.0,14.0,4.0,2.0,3.0,8.0,4.0,7.0,8.0,14.0,18.0,60.0,20.0,21.0,19.0,33.0,17.0,7.0,24.0,5.0,3.0,6.0,3.0,2.0,11.0,4.0,7.0,4.0,14.0,34.0,14.0,1.0,19.0,0.0,5.0,26.0,4.0,6.0,4.0,6.0,2.0,0.0,9.0,1.0,4.0,2.0,4.0,11.0,1.0,6.0,4.0,7.0,23.0,16.0,16.0,16.0,4.0,30.0,3.0,11.0,5.0,5.0,4.0,11.0
2016-06-29,9.0,6.0,20.0,5.0,4.0,12.0,13.0,29.0,0.0,2.0,3.0,7.0,1.0,6.0,10.0,10.0,7.0,1.0,12.0,5.0,4.0,18.0,20.0,22.0,50.0,12.0,14.0,22.0,27.0,14.0,10.0,29.0,5.0,6.0,12.0,5.0,2.0,13.0,3.0,5.0,5.0,12.0,30.0,16.0,2.0,15.0,0.0,5.0,15.0,5.0,7.0,3.0,3.0,4.0,2.0,8.0,1.0,7.0,5.0,15.0,15.0,1.0,7.0,4.0,11.0,23.0,25.0,14.0,16.0,8.0,27.0,2.0,12.0,1.0,4.0,6.0,5.0
2016-06-30,12.0,9.0,11.0,5.0,4.0,17.0,17.0,39.0,3.0,1.0,2.0,0.0,6.0,4.0,8.0,7.0,5.0,2.0,10.0,7.0,7.0,9.0,32.0,25.0,70.0,22.0,18.0,22.0,28.0,22.0,13.0,21.0,7.0,2.0,3.0,1.0,0.0,12.0,5.0,15.0,3.0,12.0,26.0,21.0,0.0,11.0,1.0,6.0,15.0,6.0,8.0,2.0,14.0,3.0,2.0,7.0,1.0,8.0,6.0,9.0,10.0,4.0,9.0,10.0,9.0,18.0,27.0,13.0,18.0,9.0,20.0,4.0,10.0,4.0,4.0,3.0,6.0
2016-07-01,8.0,17.0,9.0,9.0,1.0,20.0,15.0,32.0,2.0,6.0,2.0,2.0,5.0,8.0,16.0,8.0,4.0,2.0,16.0,4.0,6.0,16.0,35.0,25.0,56.0,15.0,30.0,23.0,28.0,17.0,13.0,20.0,5.0,3.0,8.0,4.0,3.0,14.0,2.0,11.0,10.0,19.0,24.0,21.0,4.0,9.0,3.0,6.0,24.0,1.0,4.0,4.0,13.0,9.0,2.0,6.0,6.0,9.0,2.0,11.0,9.0,5.0,9.0,8.0,10.0,17.0,36.0,20.0,26.0,6.0,25.0,9.0,13.0,0.0,6.0,9.0,14.0
2016-07-02,7.0,7.0,10.0,8.0,3.0,11.0,10.0,31.0,1.0,3.0,2.0,2.0,3.0,4.0,6.0,4.0,6.0,3.0,13.0,3.0,6.0,17.0,24.0,25.0,58.0,12.0,15.0,24.0,21.0,17.0,11.0,16.0,5.0,3.0,5.0,4.0,1.0,13.0,6.0,10.0,5.0,13.0,25.0,18.0,6.0,9.0,0.0,3.0,19.0,2.0,7.0,2.0,10.0,5.0,2.0,6.0,2.0,7.0,3.0,5.0,13.0,1.0,7.0,1.0,6.0,21.0,23.0,26.0,14.0,3.0,21.0,2.0,15.0,1.0,9.0,5.0,2.0
2016-07-03,7.0,8.0,9.0,6.0,3.0,21.0,7.0,36.0,0.0,1.0,7.0,1.0,1.0,7.0,9.0,7.0,5.0,1.0,11.0,4.0,3.0,13.0,25.0,19.0,56.0,19.0,8.0,21.0,25.0,20.0,9.0,23.0,4.0,5.0,9.0,1.0,3.0,10.0,5.0,8.0,4.0,16.0,25.0,19.0,4.0,12.0,4.0,6.0,25.0,3.0,5.0,6.0,13.0,4.0,1.0,5.0,2.0,4.0,3.0,5.0,11.0,4.0,5.0,4.0,4.0,17.0,16.0,22.0,23.0,9.0,27.0,4.0,12.0,2.0,4.0,1.0,6.0
2016-07-04,9.0,9.0,8.0,7.0,6.0,16.0,17.0,25.0,2.0,4.0,5.0,1.0,5.0,11.0,15.0,4.0,7.0,0.0,23.0,3.0,9.0,13.0,23.0,24.0,62.0,21.0,11.0,21.0,22.0,19.0,13.0,19.0,7.0,5.0,13.0,2.0,1.0,10.0,4.0,8.0,6.0,14.0,27.0,16.0,5.0,13.0,2.0,4.0,18.0,7.0,7.0,4.0,14.0,3.0,1.0,4.0,3.0,8.0,4.0,8.0,16.0,2.0,6.0,6.0,10.0,19.0,23.0,23.0,18.0,5.0,27.0,1.0,10.0,2.0,5.0,4.0,9.0
2016-07-05,7.0,7.0,15.0,5.0,6.0,15.0,13.0,34.0,1.0,6.0,3.0,0.0,2.0,6.0,13.0,6.0,6.0,2.0,10.0,8.0,5.0,17.0,16.0,30.0,68.0,16.0,20.0,26.0,36.0,10.0,7.0,21.0,7.0,4.0,3.0,1.0,4.0,17.0,2.0,9.0,6.0,18.0,28.0,20.0,5.0,15.0,3.0,8.0,20.0,1.0,7.0,8.0,15.0,5.0,1.0,9.0,2.0,7.0,3.0,3.0,21.0,2.0,3.0,6.0,9.0,29.0,23.0,32.0,28.0,7.0,31.0,1.0,10.0,1.0,4.0,8.0,7.0
2016-07-06,13.0,9.0,9.0,5.0,7.0,15.0,6.0,17.0,0.0,6.0,6.0,4.0,2.0,7.0,12.0,5.0,9.0,1.0,23.0,3.0,9.0,15.0,24.0,16.0,47.0,16.0,9.0,29.0,24.0,11.0,3.0,23.0,1.0,0.0,4.0,2.0,4.0,12.0,5.0,8.0,6.0,12.0,19.0,12.0,6.0,8.0,0.0,9.0,26.0,6.0,6.0,7.0,13.0,4.0,1.0,5.0,3.0,5.0,4.0,4.0,10.0,2.0,8.0,3.0,8.0,14.0,16.0,20.0,19.0,13.0,23.0,3.0,8.0,0.0,2.0,1.0,11.0
2016-07-07,15.0,7.0,7.0,10.0,3.0,10.0,13.0,33.0,0.0,2.0,2.0,1.0,1.0,4.0,16.0,12.0,2.0,0.0,12.0,1.0,8.0,16.0,18.0,22.0,52.0,14.0,18.0,30.0,30.0,14.0,10.0,31.0,6.0,4.0,9.0,2.0,2.0,7.0,6.0,7.0,10.0,9.0,28.0,17.0,5.0,16.0,1.0,3.0,20.0,2.0,5.0,3.0,6.0,4.0,1.0,4.0,2.0,6.0,4.0,6.0,16.0,6.0,5.0,1.0,4.0,19.0,20.0,20.0,15.0,5.0,20.0,3.0,13.0,2.0,5.0,5.0,10.0
2016-07-08,6.0,3.0,6.0,2.0,2.0,20.0,12.0,50.0,1.0,7.0,6.0,3.0,1.0,2.0,11.0,6.0,9.0,1.0,18.0,6.0,5.0,14.0,30.0,17.0,34.0,18.0,16.0,30.0,29.0,17.0,9.0,30.0,5.0,3.0,1.0,3.0,3.0,10.0,9.0,4.0,6.0,10.0,24.0,13.0,2.0,10.0,1.0,7.0,30.0,5.0,5.0,4.0,11.0,3.0,4.0,10.0,2.0,7.0,3.0,3.0,14.0,4.0,7.0,7.0,6.0,17.0,18.0,21.0,10.0,4.0,25.0,0.0,6.0,2.0,6.0,6.0,10.0
2016-07-09,10.0,4.0,10.0,4.0,2.0,19.0,10.0,34.0,1.0,1.0,2.0,0.0,0.0,7.0,8.0,12.0,4.0,1.0,14.0,5.0,7.0,12.0,27.0,20.0,47.0,14.0,14.0,26.0,25.0,9.0,4.0,22.0,15.0,5.0,13.0,2.0,4.0,6.0,2.0,7.0,9.0,9.0,24.0,20.0,5.0,8.0,2.0,3.0,19.0,1.0,5.0,2.0,4.0,2.0,1.0,9.0,0.0,5.0,5.0,4.0,18.0,1.0,4.0,6.0,4.0,20.0,13.0,12.0,18.0,11.0,17.0,4.0,10.0,2.0,3.0,7.0,6.0
2016-07-10,6.0,10.0,8.0,10.0,1.0,18.0,6.0,43.0,1.0,3.0,4.0,2.0,0.0,7.0,12.0,10.0,6.0,3.0,15.0,4.0,7.0,20.0,20.0,22.0,37.0,15.0,17.0,15.0,24.0,23.0,8.0,17.0,2.0,5.0,6.0,2.0,0.0,7.0,5.0,4.0,6.0,14.0,17.0,15.0,1.0,10.0,0.0,9.0,21.0,1.0,3.0,7.0,15.0,5.0,1.0,7.0,0.0,5.0,3.0,3.0,14.0,6.0,8.0,8.0,4.0,18.0,26.0,19.0,18.0,9.0,27.0,2.0,10.0,3.0,6.0,7.0,4.0
2016-07-11,9.0,5.0,17.0,2.0,2.0,9.0,10.0,23.0,0.0,1.0,4.0,3.0,1.0,4.0,12.0,6.0,3.0,2.0,12.0,3.0,4.0,11.0,26.0,16.0,50.0,16.0,20.0,29.0,24.0,16.0,3.0,16.0,4.0,4.0,7.0,0.0,4.0,5.0,8.0,5.0,4.0,10.0,33.0,16.0,2.0,11.0,2.0,3.0,14.0,2.0,6.0,3.0,7.0,5.0,2.0,8.0,1.0,7.0,2.0,3.0,16.0,1.0,9.0,4.0,3.0,14.0,20.0,12.0,12.0,6.0,26.0,3.0,8.0,1.0,5.0,8.0,11.0
2016-07-12,14.0,14.0,9.0,8.0,8.0,17.0,19.0,20.0,2.0,4.0,4.0,2.0,1.0,10.0,7.0,9.0,3.0,2.0,13.0,4.0,5.0,16.0,36.0,23.0,38.0,18.0,15.0,23.0,14.0,6.0,5.0,28.0,9.0,3.0,11.0,0.0,2.0,10.0,7.0,4.0,5.0,13.0,14.0,15.0,4.0,15.0,1.0,5.0,16.0,5.0,4.0,3.0,11.0,6.0,0.0,10.0,4.0,3.0,3.0,8.0,12.0,1.0,7.0,3.0,6.0,15.0,18.0,28.0,14.0,9.0,28.0,1.0,8.0,2.0,11.0,10.0,10.0
2016-07-13,11.0,11.0,7.0,6.0,0.0,10.0,21.0,31.0,1.0,6.0,3.0,0.0,1.0,4.0,9.0,4.0,2.0,2.0,11.0,3.0,4.0,18.0,20.0,28.0,36.0,13.0,22.0,29.0,34.0,7.0,5.0,34.0,7.0,5.0,4.0,2.0,3.0,6.0,2.0,4.0,6.0,15.0,25.0,20.0,2.0,11.0,0.0,4.0,19.0,4.0,6.0,3.0,8.0,0.0,1.0,4.0,0.0,6.0,3.0,7.0,11.0,4.0,5.0,1.0,3.0,15.0,18.0,17.0,14.0,6.0,20.0,2.0,11.0,2.0,6.0,5.0,8.0
2016-07-14,6.0,9.0,8.0,1.0,7.0,9.0,13.0,36.0,0.0,3.0,4.0,0.0,2.0,8.0,4.0,7.0,10.0,3.0,10.0,6.0,4.0,10.0,18.0,20.0,50.0,17.0,18.0,26.0,19.0,8.0,6.0,28.0,5.0,1.0,10.0,5.0,2.0,7.0,3.0,14.0,5.0,10.0,26.0,13.0,4.0,12.0,1.0,10.0,30.0,4.0,9.0,8.0,13.0,5.0,1.0,6.0,1.0,5.0,2.0,4.0,15.0,3.0,4.0,2.0,6.0,20.0,18.0,17.0,19.0,10.0,30.0,3.0,8.0,2.0,4.0,8.0,3.0
2016-07-15,15.0,3.0,13.0,4.0,7.0,24.0,9.0,25.0,0.0,4.0,3.0,1.0,1.0,11.0,14.0,19.0,11.0,0.0,13.0,1.0,5.0,14.0,31.0,25.0,55.0,28.0,16.0,35.0,37.0,11.0,5.0,33.0,9.0,2.0,7.0,3.0,3.0,7.0,3.0,7.0,5.0,8.0,20.0,20.0,7.0,12.0,2.0,6.0,20.0,0.0,6.0,3.0,10.0,7.0,3.0,3.0,5.0,6.0,5.0,2.0,21.0,3.0,9.0,4.0,2.0,25.0,13.0,25.0,16.0,8.0,18.0,2.0,13.0,0.0,0.0,8.0,7.0
2016-07-16,16.0,7.0,16.0,6.0,2.0,19.0,10.0,31.0,0.0,5.0,1.0,1.0,0.0,2.0,16.0,8.0,9.0,4.0,7.0,5.0,2.0,10.0,27.0,30.0,48.0,11.0,14.0,29.0,24.0,18.0,6.0,19.0,6.0,6.0,2.0,1.0,2.0,13.0,2.0,7.0,5.0,9.0,26.0,24.0,3.0,13.0,3.0,7.0,23.0,2.0,3.0,4.0,10.0,3.0,1.0,7.0,2.0,6.0,3.0,11.0,19.0,3.0,8.0,4.0,8.0,12.0,23.0,14.0,22.0,5.0,31.0,1.0,5.0,0.0,5.0,3.0,4.0
2016-07-17,11.0,8.0,13.0,5.0,4.0,11.0,6.0,30.0,0.0,3.0,3.0,3.0,0.0,6.0,12.0,6.0,7.0,2.0,18.0,1.0,9.0,26.0,26.0,35.0,67.0,11.0,20.0,33.0,14.0,16.0,8.0,6.0,3.0,4.0,6.0,2.0,2.0,10.0,3.0,15.0,7.0,9.0,25.0,19.0,3.0,15.0,0.0,3.0,20.0,1.0,8.0,7.0,10.0,0.0,1.0,8.0,2.0,7.0,3.0,4.0,21.0,1.0,8.0,5.0,3.0,16.0,20.0,15.0,22.0,5.0,17.0,2.0,11.0,6.0,3.0,2.0,6.0
2016-07-18,7.0,7.0,8.0,7.0,3.0,18.0,14.0,29.0,0.0,4.0,2.0,1.0,0.0,10.0,9.0,6.0,4.0,2.0,21.0,11.0,10.0,23.0,19.0,35.0,50.0,12.0,17.0,28.0,26.0,7.0,8.0,24.0,10.0,2.0,10.0,1.0,1.0,12.0,6.0,10.0,5.0,12.0,27.0,16.0,4.0,13.0,0.0,3.0,27.0,3.0,8.0,4.0,13.0,4.0,1.0,3.0,0.0,7.0,6.0,8.0,12.0,2.0,5.0,2.0,4.0,19.0,17.0,16.0,16.0,5.0,22.0,4.0,6.0,2.0,9.0,4.0,8.0
2016-07-19,11.0,5.0,12.0,5.0,5.0,10.0,8.0,30.0,1.0,0.0,3.0,0.0,3.0,7.0,7.0,8.0,6.0,1.0,11.0,6.0,7.0,16.0,20.0,20.0,37.0,15.0,20.0,23.0,19.0,14.0,7.0,34.0,12.0,3.0,10.0,1.0,1.0,7.0,2.0,8.0,8.0,14.0,21.0,20.0,11.0,16.0,1.0,1.0,29.0,1.0,8.0,6.0,15.0,5.0,0.0,15.0,3.0,4.0,4.0,5.0,12.0,3.0,4.0,2.0,4.0,21.0,31.0,16.0,20.0,8.0,28.0,3.0,12.0,2.0,5.0,3.0,10.0
2016-07-20,11.0,9.0,5.0,8.0,0.0,12.0,11.0,30.0,0.0,1.0,3.0,1.0,2.0,5.0,11.0,6.0,7.0,4.0,10.0,7.0,7.0,16.0,17.0,27.0,57.0,15.0,9.0,38.0,31.0,18.0,12.0,12.0,6.0,3.0,6.0,3.0,2.0,10.0,6.0,10.0,7.0,11.0,19.0,29.0,7.0,20.0,0.0,2.0,24.0,2.0,2.0,4.0,13.0,3.0,5.0,7.0,1.0,5.0,3.0,6.0,13.0,3.0,9.0,6.0,5.0,19.0,24.0,21.0,21.0,12.0,30.0,2.0,9.0,3.0,6.0,6.0,6.0
2016-07-21,10.0,10.0,12.0,6.0,5.0,12.0,10.0,30.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,8.0,5.0,0.0,9.0,3.0,6.0,11.0,17.0,31.0,54.0,20.0,14.0,33.0,21.0,16.0,9.0,27.0,4.0,6.0,4.0,5.0,1.0,13.0,7.0,8.0,3.0,13.0,29.0,21.0,0.0,12.0,0.0,1.0,28.0,1.0,6.0,1.0,6.0,3.0,2.0,0.0,0.0,5.0,1.0,5.0,19.0,4.0,8.0,1.0,5.0,25.0,17.0,18.0,17.0,10.0,25.0,6.0,13.0,1.0,3.0,8.0,12.0
2016-07-22,6.0,3.0,15.0,7.0,2.0,11.0,9.0,32.0,0.0,3.0,3.0,1.0,2.0,2.0,10.0,8.0,2.0,2.0,11.0,6.0,8.0,17.0,24.0,31.0,67.0,11.0,12.0,34.0,19.0,19.0,9.0,31.0,6.0,3.0,11.0,2.0,5.0,9.0,3.0,7.0,9.0,11.0,22.0,23.0,3.0,13.0,2.0,9.0,19.0,1.0,6.0,3.0,12.0,3.0,4.0,2.0,4.0,6.0,1.0,7.0,21.0,2.0,5.0,3.0,11.0,15.0,22.0,14.0,15.0,8.0,21.0,2.0,5.0,1.0,4.0,4.0,4.0
2016-07-23,13.0,2.0,13.0,5.0,6.0,14.0,14.0,25.0,7.0,4.0,2.0,1.0,3.0,8.0,7.0,11.0,4.0,1.0,12.0,5.0,10.0,11.0,28.0,34.0,51.0,15.0,15.0,25.0,19.0,16.0,13.0,22.0,9.0,3.0,9.0,2.0,5.0,7.0,7.0,10.0,11.0,11.0,24.0,8.0,10.0,11.0,5.0,1.0,26.0,4.0,5.0,3.0,11.0,2.0,1.0,8.0,3.0,10.0,6.0,6.0,19.0,4.0,5.0,3.0,6.0,15.0,18.0,17.0,20.0,5.0,30.0,7.0,10.0,0.0,6.0,3.0,4.0
2016-07-24,17.0,14.0,11.0,4.0,6.0,20.0,14.0,29.0,6.0,1.0,1.0,0.0,2.0,4.0,10.0,6.0,5.0,3.0,10.0,6.0,5.0,16.0,23.0,35.0,38.0,20.0,11.0,35.0,20.0,12.0,5.0,22.0,9.0,7.0,5.0,0.0,1.0,17.0,1.0,11.0,6.0,12.0,27.0,18.0,0.0,16.0,1.0,1.0,25.0,2.0,7.0,2.0,7.0,7.0,1.0,6.0,1.0,8.0,4.0,4.0,17.0,7.0,9.0,3.0,4.0,13.0,21.0,25.0,13.0,6.0,23.0,3.0,7.0,3.0,3.0,3.0,4.0
2016-07-25,13.0,11.0,10.0,3.0,3.0,19.0,11.0,23.0,0.0,3.0,1.0,3.0,4.0,9.0,15.0,4.0,1.0,0.0,9.0,3.0,6.0,19.0,22.0,23.0,50.0,19.0,13.0,25.0,32.0,22.0,14.0,26.0,6.0,3.0,13.0,2.0,3.0,7.0,5.0,5.0,8.0,10.0,32.0,23.0,4.0,17.0,0.0,4.0,20.0,4.0,4.0,4.0,14.0,10.0,1.0,3.0,1.0,7.0,2.0,6.0,13.0,5.0,3.0,3.0,7.0,20.0,21.0,22.0,27.0,12.0,21.0,3.0,7.0,1.0,7.0,7.0,7.0
2016-07-26,4.0,11.0,5.0,7.0,2.0,19.0,11.0,30.0,1.0,7.0,2.0,1.0,5.0,11.0,17.0,8.0,7.0,3.0,11.0,3.0,8.0,13.0,23.0,29.0,48.0,12.0,18.0,25.0,31.0,16.0,7.0,41.0,4.0,7.0,8.0,3.0,1.0,13.0,1.0,11.0,8.0,14.0,29.0,20.0,3.0,7.0,2.0,7.0,31.0,6.0,3.0,0.0,11.0,6.0,2.0,10.0,2.0,5.0,5.0,2.0,22.0,4.0,7.0,1.0,6.0,24.0,32.0,15.0,24.0,9.0,31.0,5.0,10.0,1.0,4.0,6.0,11.0
2016-07-27,7.0,15.0,12.0,9.0,7.0,14.0,12.0,34.0,0.0,2.0,2.0,4.0,2.0,5.0,7.0,5.0,5.0,3.0,13.0,1.0,6.0,22.0,23.0,26.0,54.0,13.0,12.0,32.0,27.0,9.0,8.0,31.0,9.0,6.0,10.0,3.0,2.0,10.0,2.0,5.0,9.0,15.0,22.0,18.0,1.0,17.0,0.0,6.0,22.0,2.0,8.0,6.0,8.0,5.0,2.0,4.0,0.0,4.0,3.0,2.0,12.0,2.0,6.0,2.0,8.0,13.0,21.0,12.0,18.0,6.0,30.0,6.0,10.0,2.0,3.0,1.0,8.0
2016-07-28,5.0,10.0,10.0,8.0,1.0,30.0,10.0,24.0,0.0,5.0,0.0,5.0,4.0,7.0,4.0,7.0,3.0,0.0,14.0,2.0,19.0,15.0,30.0,16.0,48.0,13.0,19.0,26.0,22.0,13.0,4.0,34.0,4.0,1.0,5.0,4.0,0.0,14.0,7.0,9.0,4.0,12.0,26.0,9.0,0.0,12.0,1.0,5.0,19.0,2.0,4.0,7.0,21.0,2.0,1.0,11.0,2.0,4.0,2.0,7.0,14.0,4.0,7.0,4.0,3.0,18.0,16.0,18.0,25.0,8.0,19.0,3.0,10.0,0.0,3.0,8.0,4.0
2016-07-29,9.0,11.0,10.0,2.0,5.0,16.0,14.0,26.0,2.0,2.0,2.0,0.0,3.0,7.0,10.0,9.0,8.0,3.0,10.0,1.0,4.0,22.0,23.0,28.0,52.0,17.0,16.0,48.0,15.0,14.0,9.0,80.0,1.0,2.0,3.0,1.0,2.0,6.0,6.0,6.0,7.0,7.0,19.0,17.0,1.0,13.0,1.0,4.0,18.0,4.0,4.0,3.0,9.0,4.0,1.0,9.0,2.0,4.0,3.0,4.0,15.0,1.0,4.0,1.0,5.0,16.0,18.0,13.0,20.0,3.0,22.0,2.0,9.0,1.0,6.0,9.0,7.0
2016-07-30,11.0,19.0,10.0,6.0,6.0,22.0,10.0,41.0,0.0,2.0,4.0,1.0,4.0,3.0,6.0,9.0,7.0,5.0,12.0,2.0,7.0,22.0,30.0,32.0,65.0,12.0,7.0,22.0,34.0,15.0,7.0,77.0,8.0,3.0,9.0,6.0,4.0,12.0,0.0,8.0,5.0,16.0,20.0,16.0,4.0,11.0,1.0,3.0,26.0,3.0,6.0,5.0,19.0,8.0,1.0,5.0,3.0,8.0,1.0,7.0,20.0,3.0,6.0,1.0,7.0,22.0,14.0,15.0,17.0,15.0,25.0,6.0,7.0,1.0,8.0,5.0,8.0
2016-07-31,5.0,13.0,9.0,3.0,3.0,30.0,15.0,46.0,0.0,3.0,7.0,2.0,1.0,6.0,11.0,9.0,9.0,3.0,18.0,1.0,4.0,18.0,28.0,22.0,47.0,14.0,23.0,25.0,16.0,15.0,9.0,56.0,10.0,0.0,5.0,2.0,7.0,5.0,4.0,11.0,4.0,14.0,25.0,10.0,8.0,9.0,2.0,5.0,23.0,3.0,6.0,0.0,14.0,2.0,1.0,6.0,4.0,4.0,0.0,6.0,25.0,2.0,5.0,4.0,4.0,9.0,21.0,17.0,8.0,2.0,16.0,3.0,6.0,4.0,5.0,7.0,7.0
2016-08-01,14.0,13.0,9.0,15.0,1.0,17.0,14.0,32.0,0.0,6.0,3.0,2.0,1.0,9.0,3.0,10.0,4.0,3.0,14.0,5.0,5.0,10.0,28.0,21.0,56.0,18.0,22.0,22.0,22.0,18.0,11.0,26.0,8.0,2.0,4.0,1.0,1.0,16.0,8.0,11.0,6.0,23.0,24.0,11.0,3.0,16.0,2.0,5.0,23.0,3.0,2.0,1.0,9.0,4.0,1.0,5.0,4.0,5.0,9.0,5.0,13.0,1.0,7.0,3.0,9.0,19.0,31.0,17.0,14.0,18.0,23.0,2.0,16.0,1.0,7.0,6.0,3.0
